aqi,so2,co,no2,pm25,class
36,8,3,22,36,0
46,8,3,22,46,0
48,8,3,22,33,0
52,8,3,22,52,0
52,8,3,22,52,0
54,8,3,22,42,0
55,8,3,22,50,0
57,8,3,22,57,0
58,8,3,22,53,0
61,8,3,22,38,0
63,8,3,22,63,0
64,8,3,22,59,0
64,8,3,22,62,0
65,8,3,22,65,0
67,8,3,22,58,0
67,8,3,22,67,0
71,8,3,22,71,0
72,8,3,22,72,0
73,8,3,22,73,0
77,8,3,22,77,0
77,8,3,22,77,0
80,8,3,22,51,0
84,8,3,22,82,0
87,8,3,22,82,0
93,8,3,22,58,0
93,8,3,22,79,0
97,8,3,22,57,0
97,8,3,22,73,0
99,8,3,22,99,0
101,8,3,22,62,1
104,8,3,22,76,1
104,8,3,22,81,1
108,8,3,22,66,1
118,8,3,22,52,1
140,8,3,22,70,1
143,8,3,22,50,1
159,8,3,22,78,1
35,10,3,22,35,0
37,10,3,22,31,0
40,10,3,22,28,0
44,10,3,22,44,0
47,10,3,22,47,0
48,10,3,22,48,0
53,10,3,22,53,0
54,10,3,22,54,0
61,10,3,22,53,0
67,10,3,22,40,0
71,10,3,22,71,0
77,10,3,22,59,0
80,10,3,22,74,0
81,10,3,22,81,0
84,10,3,22,84,0
93,10,3,22,75,0
97,10,3,22,97,0
27,12,3,22,27,0
31,12,3,22,24,0
34,12,3,22,19,0
63,12,3,22,63,0
64,12,3,22,16,0
74,12,3,22,47,0
74,12,3,22,49,0
74,12,3,22,58,0
82,12,3,22,82,0
100,12,3,22,47,0
108,12,3,22,75,1
65,15,3,22,65,0
70,15,3,22,70,0
89,15,3,22,89,0
104,15,3,22,67,1
37,20,3,22,27,0
68,20,3,22,68,0
69,20,3,22,69,0
42,22,3,22,42,0
67,40,3,22,67,0
25,0,5,22,22,0
30,0,5,22,28,0
35,0,5,22,35,0
38,0,5,22,38,0
56,0,5,22,56,0
61,0,5,22,61,0
77,0,5,22,77,0
87,0,5,22,87,0
27,2,5,22,21,0
30,2,5,22,25,0
32,2,5,22,32,0
33,2,5,22,20,0
34,2,5,22,17,0
37,2,5,22,31,0
38,2,5,22,22,0
39,2,5,22,31,0
41,2,5,22,28,0
42,2,5,22,42,0
44,2,5,22,44,0
44,2,5,22,44,0
44,2,5,22,44,0
46,2,5,22,46,0
46,2,5,22,46,0
46,2,5,22,46,0
49,2,5,22,45,0
51,2,5,22,51,0
51,2,5,22,51,0
53,2,5,22,53,0
53,2,5,22,53,0
54,2,5,22,34,0
55,2,5,22,55,0
55,2,5,22,55,0
58,2,5,22,46,0
58,2,5,22,58,0
59,2,5,22,59,0
59,2,5,22,59,0
61,2,5,22,42,0
61,2,5,22,61,0
62,2,5,22,62,0
63,2,5,22,63,0
64,2,5,22,64,0
67,2,5,22,36,0
67,2,5,22,67,0
67,2,5,22,67,0
70,2,5,22,70,0
73,2,5,22,73,0
74,2,5,22,56,0
74,2,5,22,74,0
74,2,5,22,74,0
77,2,5,22,77,0
77,2,5,22,77,0
79,2,5,22,79,0
80,2,5,22,80,0
83,2,5,22,83,0
84,2,5,22,84,0
85,2,5,22,85,0
86,2,5,22,86,0
90,2,5,22,80,0
91,2,5,22,91,0
93,2,5,22,78,0
96,2,5,22,96,0
97,2,5,22,97,0
99,2,5,22,99,0
26,5,5,22,16,0
44,5,5,22,44,0
46,5,5,22,46,0
51,5,5,22,51,0
56,5,5,22,56,0
59,5,5,22,59,0
60,5,5,22,60,0
61,5,5,22,61,0
61,5,5,22,61,0
64,5,5,22,64,0
70,5,5,22,70,0
70,5,5,22,70,0
71,5,5,22,55,0
71,5,5,22,66,0
71,5,5,22,71,0
74,5,5,22,74,0
75,5,5,22,75,0
76,5,5,22,76,0
78,5,5,22,78,0
79,5,5,22,79,0
82,5,5,22,82,0
87,5,5,22,72,0
90,5,5,22,73,0
96,5,5,22,96,0
96,5,5,22,96,0
101,5,5,22,101,1
102,5,5,22,102,1
105,5,5,22,105,1
106,5,5,22,106,1
145,5,5,22,145,1
149,5,5,22,149,1
152,5,5,22,152,1
159,5,5,22,110,1
30,8,5,22,30,0
35,8,5,22,29,0
48,8,5,22,34,0
58,8,5,22,58,0
61,8,5,22,61,0
64,8,5,22,64,0
72,8,5,22,72,0
73,8,5,22,73,0
75,8,5,22,75,0
77,8,5,22,77,0
80,8,5,22,80,0
88,8,5,22,88,0
90,8,5,22,67,0
90,8,5,22,69,0
91,8,5,22,91,0
91,8,5,22,91,0
93,8,5,22,68,0
100,8,5,22,69,0
122,8,5,22,88,1
124,8,5,22,124,1
136,8,5,22,90,1
150,8,5,22,67,1
52,10,5,22,52,0
90,10,5,22,90,0
106,10,5,22,106,1
58,12,5,22,57,0
101,12,5,22,59,1
151,12,5,22,81,1
77,15,5,22,62,0
72,18,5,22,72,0
44,20,5,22,44,0
82,78,5,22,82,0
28,0,6,22,28,0
69,0,6,22,69,0
26,2,6,22,21,0
56,2,6,22,56,0
76,2,6,22,76,0
82,2,6,22,82,0
84,2,6,22,84,0
90,2,6,22,90,0
93,2,6,22,93,0
99,2,6,22,99,0
111,2,6,22,111,1
129,2,6,22,129,1
59,5,6,22,59,0
82,5,6,22,82,0
84,5,6,22,79,0
90,5,6,22,90,0
117,5,6,22,117,1
120,5,6,22,120,1
129,5,6,22,63,1
151,5,6,22,151,1
79,8,6,22,79,0
85,8,6,22,85,0
87,8,6,22,58,0
100,8,6,22,69,0
108,8,6,22,66,1
122,8,6,22,122,1
146,8,6,22,72,1
71,10,6,22,66,0
101,18,6,22,89,1
118,2,7,22,118,1
110,5,7,22,110,1
23,2,0,23,17,0
27,2,0,23,7,0
25,8,0,23,25,0
23,0,1,23,16,0
25,0,1,23,18,0
25,0,1,23,25,0
27,0,1,23,13,0
27,0,1,23,14,0
48,0,1,23,19,0
23,2,1,23,5,0
23,2,1,23,5,0
23,2,1,23,14,0
23,2,1,23,15,0
23,2,1,23,17,0
23,2,1,23,22,0
25,2,1,23,20,0
26,2,1,23,26,0
28,2,1,23,21,0
28,2,1,23,28,0
29,2,1,23,27,0
29,2,1,23,29,0
29,2,1,23,29,0
30,2,1,23,26,0
31,2,1,23,19,0
32,2,1,23,29,0
33,2,1,23,18,0
34,2,1,23,34,0
35,2,1,23,35,0
36,2,1,23,29,0
37,2,1,23,17,0
39,2,1,23,39,0
40,2,1,23,22,0
40,2,1,23,23,0
40,2,1,23,28,0
44,2,1,23,19,0
44,2,1,23,35,0
45,2,1,23,37,0
46,2,1,23,27,0
46,2,1,23,46,0
47,2,1,23,29,0
48,2,1,23,33,0
75,2,1,23,75,0
23,5,1,23,15,0
23,5,1,23,15,0
23,5,1,23,22,0
28,5,1,23,17,0
31,5,1,23,24,0
31,5,1,23,28,0
36,5,1,23,16,0
36,5,1,23,19,0
36,5,1,23,25,0
36,5,1,23,36,0
37,5,1,23,14,0
60,5,1,23,60,0
90,5,1,23,46,0
23,8,1,23,17,0
23,8,1,23,19,0
28,8,1,23,28,0
28,8,1,23,28,0
31,8,1,23,20,0
31,8,1,23,31,0
32,8,1,23,26,0
33,8,1,23,25,0
38,8,1,23,31,0
40,8,1,23,36,0
41,8,1,23,37,0
23,10,1,23,19,0
23,10,1,23,22,0
56,10,1,23,56,0
39,12,1,23,32,0
25,15,1,23,23,0
23,20,1,23,9,0
24,22,1,23,20,0
48,48,1,23,21,0
23,0,2,23,4,0
23,0,2,23,10,0
23,0,2,23,11,0
23,0,2,23,11,0
23,0,2,23,13,0
23,0,2,23,16,0
23,0,2,23,18,0
27,0,2,23,18,0
27,0,2,23,18,0
29,0,2,23,7,0
29,0,2,23,29,0
30,0,2,23,21,0
31,0,2,23,31,0
32,0,2,23,12,0
32,0,2,23,28,0
33,0,2,23,8,0
33,0,2,23,24,0
34,0,2,23,19,0
35,0,2,23,4,0
38,0,2,23,14,0
39,0,2,23,18,0
39,0,2,23,29,0
40,0,2,23,40,0
41,0,2,23,6,0
41,0,2,23,17,0
41,0,2,23,35,0
42,0,2,23,42,0
43,0,2,23,29,0
44,0,2,23,12,0
45,0,2,23,12,0
45,0,2,23,17,0
47,0,2,23,36,0
48,0,2,23,48,0
50,0,2,23,36,0
52,0,2,23,52,0
52,0,2,23,52,0
54,0,2,23,54,0
58,0,2,23,58,0
66,0,2,23,66,0
67,0,2,23,33,0
23,2,2,23,6,0
23,2,2,23,6,0
23,2,2,23,6,0
23,2,2,23,7,0
23,2,2,23,7,0
23,2,2,23,10,0
23,2,2,23,17,0
23,2,2,23,17,0
23,2,2,23,17,0
23,2,2,23,17,0
23,2,2,23,18,0
24,2,2,23,6,0
24,2,2,23,16,0
25,2,2,23,5,0
25,2,2,23,15,0
25,2,2,23,25,0
26,2,2,23,8,0
26,2,2,23,14,0
26,2,2,23,15,0
26,2,2,23,24,0
26,2,2,23,26,0
27,2,2,23,19,0
27,2,2,23,23,0
27,2,2,23,24,0
27,2,2,23,26,0
28,2,2,23,19,0
28,2,2,23,22,0
28,2,2,23,28,0
29,2,2,23,29,0
30,2,2,23,11,0
30,2,2,23,14,0
30,2,2,23,23,0
31,2,2,23,6,0
31,2,2,23,10,0
31,2,2,23,15,0
31,2,2,23,18,0
31,2,2,23,19,0
31,2,2,23,19,0
31,2,2,23,19,0
31,2,2,23,19,0
31,2,2,23,22,0
31,2,2,23,24,0
31,2,2,23,28,0
31,2,2,23,28,0
31,2,2,23,31,0
31,2,2,23,31,0
32,2,2,23,6,0
32,2,2,23,13,0
32,2,2,23,20,0
32,2,2,23,25,0
32,2,2,23,25,0
32,2,2,23,31,0
32,2,2,23,32,0
33,2,2,23,18,0
33,2,2,23,19,0
33,2,2,23,22,0
33,2,2,23,24,0
33,2,2,23,28,0
33,2,2,23,28,0
34,2,2,23,16,0
34,2,2,23,16,0
34,2,2,23,21,0
34,2,2,23,28,0
34,2,2,23,32,0
34,2,2,23,34,0
35,2,2,23,21,0
35,2,2,23,22,0
35,2,2,23,27,0
36,2,2,23,8,0
36,2,2,23,18,0
36,2,2,23,21,0
36,2,2,23,22,0
36,2,2,23,29,0
36,2,2,23,32,0
36,2,2,23,36,0
37,2,2,23,4,0
37,2,2,23,18,0
37,2,2,23,34,0
37,2,2,23,37,0
38,2,2,23,29,0
38,2,2,23,38,0
38,2,2,23,38,0
39,2,2,23,13,0
39,2,2,23,19,0
39,2,2,23,20,0
39,2,2,23,22,0
39,2,2,23,29,0
39,2,2,23,34,0
39,2,2,23,39,0
39,2,2,23,39,0
40,2,2,23,15,0
40,2,2,23,27,0
40,2,2,23,30,0
40,2,2,23,37,0
40,2,2,23,40,0
40,2,2,23,40,0
41,2,2,23,24,0
41,2,2,23,38,0
41,2,2,23,41,0
42,2,2,23,15,0
42,2,2,23,17,0
42,2,2,23,17,0
42,2,2,23,29,0
42,2,2,23,35,0
42,2,2,23,42,0
43,2,2,23,34,0
44,2,2,23,18,0
44,2,2,23,29,0
44,2,2,23,29,0
44,2,2,23,32,0
44,2,2,23,34,0
44,2,2,23,35,0
44,2,2,23,42,0
45,2,2,23,25,0
45,2,2,23,29,0
45,2,2,23,29,0
45,2,2,23,38,0
45,2,2,23,38,0
45,2,2,23,45,0
45,2,2,23,45,0
45,2,2,23,45,0
45,2,2,23,45,0
46,2,2,23,19,0
46,2,2,23,28,0
46,2,2,23,31,0
46,2,2,23,31,0
46,2,2,23,37,0
46,2,2,23,41,0
46,2,2,23,44,0
46,2,2,23,46,0
47,2,2,23,35,0
47,2,2,23,46,0
47,2,2,23,47,0
48,2,2,23,19,0
48,2,2,23,44,0
49,2,2,23,44,0
49,2,2,23,45,0
50,2,2,23,22,0
50,2,2,23,31,0
50,2,2,23,38,0
51,2,2,23,36,0
53,2,2,23,53,0
53,2,2,23,53,0
53,2,2,23,53,0
53,2,2,23,53,0
53,2,2,23,53,0
54,2,2,23,25,0
54,2,2,23,46,0
55,2,2,23,55,0
55,2,2,23,55,0
57,2,2,23,57,0
57,2,2,23,57,0
58,2,2,23,31,0
58,2,2,23,34,0
58,2,2,23,58,0
58,2,2,23,58,0
61,2,2,23,43,0
61,2,2,23,49,0
61,2,2,23,61,0
64,2,2,23,36,0
64,2,2,23,44,0
64,2,2,23,64,0
66,2,2,23,66,0
67,2,2,23,32,0
67,2,2,23,48,0
71,2,2,23,31,0
74,2,2,23,44,0
84,2,2,23,42,0
85,2,2,23,85,0
23,5,2,23,9,0
23,5,2,23,15,0
23,5,2,23,15,0
23,5,2,23,22,0
24,5,2,23,16,0
24,5,2,23,24,0
26,5,2,23,11,0
27,5,2,23,25,0
29,5,2,23,17,0
29,5,2,23,18,0
29,5,2,23,19,0
29,5,2,23,29,0
30,5,2,23,28,0
30,5,2,23,30,0
30,5,2,23,30,0
31,5,2,23,7,0
31,5,2,23,9,0
31,5,2,23,20,0
31,5,2,23,22,0
31,5,2,23,23,0
31,5,2,23,25,0
31,5,2,23,26,0
31,5,2,23,27,0
31,5,2,23,30,0
31,5,2,23,31,0
32,5,2,23,20,0
32,5,2,23,30,0
32,5,2,23,30,0
32,5,2,23,31,0
33,5,2,23,11,0
33,5,2,23,17,0
33,5,2,23,23,0
33,5,2,23,24,0
33,5,2,23,31,0
34,5,2,23,18,0
34,5,2,23,29,0
34,5,2,23,34,0
35,5,2,23,17,0
35,5,2,23,35,0
36,5,2,23,23,0
36,5,2,23,27,0
36,5,2,23,31,0
36,5,2,23,36,0
36,5,2,23,36,0
36,5,2,23,36,0
37,5,2,23,22,0
37,5,2,23,25,0
38,5,2,23,10,0
38,5,2,23,19,0
38,5,2,23,28,0
38,5,2,23,31,0
38,5,2,23,34,0
38,5,2,23,38,0
39,5,2,23,14,0
39,5,2,23,29,0
39,5,2,23,32,0
40,5,2,23,16,0
40,5,2,23,19,0
40,5,2,23,37,0
41,5,2,23,27,0
42,5,2,23,42,0
43,5,2,23,31,0
43,5,2,23,36,0
44,5,2,23,37,0
44,5,2,23,38,0
45,5,2,23,34,0
45,5,2,23,34,0
45,5,2,23,37,0
47,5,2,23,28,0
47,5,2,23,32,0
47,5,2,23,38,0
47,5,2,23,39,0
47,5,2,23,44,0
47,5,2,23,47,0
47,5,2,23,47,0
48,5,2,23,48,0
48,5,2,23,48,0
48,5,2,23,48,0
49,5,2,23,32,0
50,5,2,23,39,0
51,5,2,23,26,0
51,5,2,23,51,0
53,5,2,23,53,0
54,5,2,23,36,0
54,5,2,23,54,0
56,5,2,23,56,0
57,5,2,23,57,0
58,5,2,23,58,0
60,5,2,23,60,0
61,5,2,23,49,0
61,5,2,23,61,0
62,5,2,23,58,0
62,5,2,23,62,0
64,5,2,23,64,0
64,5,2,23,64,0
64,5,2,23,64,0
65,5,2,23,65,0
67,5,2,23,67,0
68,5,2,23,68,0
70,5,2,23,70,0
71,5,2,23,39,0
71,5,2,23,42,0
74,5,2,23,43,0
80,5,2,23,37,0
80,5,2,23,41,0
81,5,2,23,81,0
82,5,2,23,82,0
84,5,2,23,84,0
86,5,2,23,86,0
87,5,2,23,42,0
87,5,2,23,56,0
90,5,2,23,48,0
93,5,2,23,53,0
101,5,2,23,27,1
115,5,2,23,65,1
118,5,2,23,46,1
118,5,2,23,48,1
23,8,2,23,12,0
23,8,2,23,19,0
26,8,2,23,19,0
26,8,2,23,26,0
31,8,2,23,26,0
33,8,2,23,16,0
33,8,2,23,23,0
34,8,2,23,33,0
35,8,2,23,31,0
36,8,2,23,36,0
36,8,2,23,36,0
37,8,2,23,30,0
39,8,2,23,38,0
39,8,2,23,39,0
40,8,2,23,9,0
43,8,2,23,31,0
44,8,2,23,27,0
44,8,2,23,32,0
44,8,2,23,43,0
46,8,2,23,44,0
49,8,2,23,32,0
51,8,2,23,51,0
52,8,2,23,52,0
53,8,2,23,53,0
58,8,2,23,41,0
58,8,2,23,43,0
59,8,2,23,59,0
61,8,2,23,33,0
64,8,2,23,64,0
65,8,2,23,65,0
66,8,2,23,66,0
67,8,2,23,51,0
67,8,2,23,67,0
72,8,2,23,72,0
74,8,2,23,25,0
74,8,2,23,41,0
74,8,2,23,45,0
77,8,2,23,43,0
84,8,2,23,84,0
108,8,2,23,41,1
115,8,2,23,43,1
146,8,2,23,65,1
23,10,2,23,22,0
23,10,2,23,23,0
23,10,2,23,23,0
26,10,2,23,26,0
29,10,2,23,15,0
29,10,2,23,25,0
32,10,2,23,32,0
33,10,2,23,31,0
34,10,2,23,16,0
35,10,2,23,20,0
41,10,2,23,34,0
43,10,2,23,30,0
45,10,2,23,45,0
46,10,2,23,41,0
49,10,2,23,47,0
77,10,2,23,66,0
84,10,2,23,38,0
108,10,2,23,59,1
23,12,2,23,21,0
26,12,2,23,20,0
31,12,2,23,31,0
73,12,2,23,73,0
24,15,2,23,24,0
28,15,2,23,28,0
32,15,2,23,32,0
57,15,2,23,57,0
58,15,2,23,47,0
62,15,2,23,62,0
140,15,2,23,37,1
67,20,2,23,67,0
23,22,2,23,8,0
28,22,2,23,28,0
28,28,2,23,15,0
28,28,2,23,17,0
77,30,2,23,77,0
65,57,2,23,65,0
23,0,3,23,12,0
23,0,3,23,14,0
23,0,3,23,16,0
27,0,3,23,11,0
28,0,3,23,16,0
28,0,3,23,25,0
30,0,3,23,27,0
31,0,3,23,20,0
32,0,3,23,26,0
39,0,3,23,39,0
43,0,3,23,16,0
44,0,3,23,20,0
44,0,3,23,27,0
44,0,3,23,36,0
52,0,3,23,52,0
52,0,3,23,52,0
54,0,3,23,49,0
56,0,3,23,56,0
64,0,3,23,64,0
68,0,3,23,68,0
78,0,3,23,78,0
23,2,3,23,15,0
23,2,3,23,16,0
23,2,3,23,19,0
23,2,3,23,22,0
23,2,3,23,22,0
23,2,3,23,23,0
23,2,3,23,23,0
23,2,3,23,23,0
25,2,3,23,22,0
26,2,3,23,16,0
26,2,3,23,23,0
27,2,3,23,11,0
27,2,3,23,17,0
27,2,3,23,27,0
28,2,3,23,28,0
28,2,3,23,28,0
29,2,3,23,26,0
29,2,3,23,29,0
30,2,3,23,12,0
30,2,3,23,19,0
30,2,3,23,25,0
30,2,3,23,30,0
31,2,3,23,11,0
31,2,3,23,16,0
31,2,3,23,19,0
31,2,3,23,24,0
33,2,3,23,16,0
33,2,3,23,23,0
33,2,3,23,24,0
33,2,3,23,25,0
33,2,3,23,33,0
34,2,3,23,34,0
35,2,3,23,11,0
35,2,3,23,17,0
35,2,3,23,34,0
35,2,3,23,35,0
36,2,3,23,20,0
36,2,3,23,22,0
36,2,3,23,23,0
36,2,3,23,27,0
36,2,3,23,28,0
37,2,3,23,23,0
38,2,3,23,24,0
38,2,3,23,34,0
38,2,3,23,38,0
39,2,3,23,19,0
39,2,3,23,28,0
39,2,3,23,36,0
39,2,3,23,39,0
40,2,3,23,20,0
40,2,3,23,27,0
40,2,3,23,36,0
40,2,3,23,40,0
40,2,3,23,40,0
40,2,3,23,40,0
41,2,3,23,27,0
41,2,3,23,30,0
41,2,3,23,38,0
41,2,3,23,41,0
42,2,3,23,34,0
42,2,3,23,35,0
42,2,3,23,42,0
42,2,3,23,42,0
43,2,3,23,31,0
44,2,3,23,4,0
44,2,3,23,33,0
44,2,3,23,44,0
45,2,3,23,37,0
45,2,3,23,39,0
45,2,3,23,41,0
45,2,3,23,45,0
46,2,3,23,26,0
46,2,3,23,29,0
47,2,3,23,44,0
47,2,3,23,47,0
47,2,3,23,47,0
47,2,3,23,47,0
49,2,3,23,31,0
49,2,3,23,46,0
49,2,3,23,49,0
49,2,3,23,49,0
50,2,3,23,26,0
50,2,3,23,33,0
50,2,3,23,38,0
50,2,3,23,41,0
51,2,3,23,20,0
51,2,3,23,37,0
51,2,3,23,39,0
52,2,3,23,40,0
52,2,3,23,52,0
52,2,3,23,52,0
52,2,3,23,52,0
53,2,3,23,53,0
54,2,3,23,37,0
54,2,3,23,54,0
55,2,3,23,55,0
55,2,3,23,55,0
56,2,3,23,51,0
57,2,3,23,57,0
57,2,3,23,57,0
57,2,3,23,57,0
57,2,3,23,57,0
58,2,3,23,27,0
58,2,3,23,40,0
58,2,3,23,58,0
58,2,3,23,58,0
59,2,3,23,59,0
60,2,3,23,60,0
60,2,3,23,60,0
61,2,3,23,58,0
61,2,3,23,59,0
63,2,3,23,63,0
63,2,3,23,63,0
63,2,3,23,63,0
64,2,3,23,53,0
64,2,3,23,64,0
64,2,3,23,64,0
65,2,3,23,65,0
65,2,3,23,65,0
65,2,3,23,65,0
65,2,3,23,65,0
66,2,3,23,61,0
66,2,3,23,66,0
66,2,3,23,66,0
66,2,3,23,66,0
67,2,3,23,20,0
67,2,3,23,53,0
67,2,3,23,67,0
67,2,3,23,67,0
68,2,3,23,65,0
68,2,3,23,68,0
68,2,3,23,68,0
69,2,3,23,69,0
71,2,3,23,27,0
71,2,3,23,31,0
71,2,3,23,38,0
71,2,3,23,59,0
71,2,3,23,60,0
72,2,3,23,72,0
72,2,3,23,72,0
75,2,3,23,75,0
77,2,3,23,54,0
77,2,3,23,73,0
78,2,3,23,78,0
80,2,3,23,80,0
83,2,3,23,62,0
84,2,3,23,51,0
84,2,3,23,76,0
87,2,3,23,62,0
87,2,3,23,64,0
88,2,3,23,88,0
90,2,3,23,74,0
93,2,3,23,55,0
93,2,3,23,72,0
93,2,3,23,91,0
97,2,3,23,45,0
98,2,3,23,98,0
100,2,3,23,91,0
104,2,3,23,75,1
129,2,3,23,58,1
26,5,3,23,24,0
28,5,3,23,23,0
29,5,3,23,29,0
30,5,3,23,19,0
32,5,3,23,32,0
32,5,3,23,32,0
33,5,3,23,27,0
33,5,3,23,30,0
33,5,3,23,32,0
35,5,3,23,8,0
35,5,3,23,19,0
35,5,3,23,32,0
35,5,3,23,34,0
37,5,3,23,19,0
38,5,3,23,38,0
41,5,3,23,32,0
41,5,3,23,36,0
41,5,3,23,39,0
42,5,3,23,34,0
43,5,3,23,33,0
43,5,3,23,40,0
43,5,3,23,43,0
44,5,3,23,29,0
44,5,3,23,30,0
44,5,3,23,34,0
44,5,3,23,35,0
44,5,3,23,40,0
44,5,3,23,44,0
44,5,3,23,44,0
45,5,3,23,37,0
46,5,3,23,43,0
47,5,3,23,47,0
47,5,3,23,47,0
48,5,3,23,46,0
48,5,3,23,48,0
49,5,3,23,34,0
49,5,3,23,46,0
49,5,3,23,49,0
51,5,3,23,34,0
51,5,3,23,51,0
52,5,3,23,52,0
53,5,3,23,53,0
53,5,3,23,53,0
53,5,3,23,53,0
54,5,3,23,20,0
54,5,3,23,39,0
55,5,3,23,55,0
56,5,3,23,56,0
57,5,3,23,53,0
57,5,3,23,57,0
57,5,3,23,57,0
57,5,3,23,57,0
58,5,3,23,44,0
59,5,3,23,59,0
59,5,3,23,59,0
61,5,3,23,34,0
61,5,3,23,45,0
61,5,3,23,48,0
62,5,3,23,62,0
63,5,3,23,63,0
63,5,3,23,63,0
64,5,3,23,48,0
64,5,3,23,57,0
64,5,3,23,64,0
64,5,3,23,64,0
64,5,3,23,64,0
64,5,3,23,64,0
65,5,3,23,65,0
66,5,3,23,66,0
67,5,3,23,40,0
67,5,3,23,51,0
67,5,3,23,58,0
67,5,3,23,60,0
67,5,3,23,60,0
67,5,3,23,67,0
67,5,3,23,67,0
68,5,3,23,68,0
69,5,3,23,69,0
69,5,3,23,69,0
71,5,3,23,68,0
71,5,3,23,71,0
72,5,3,23,72,0
73,5,3,23,73,0
74,5,3,23,72,0
74,5,3,23,74,0
76,5,3,23,76,0
76,5,3,23,76,0
77,5,3,23,44,0
77,5,3,23,73,0
77,5,3,23,77,0
80,5,3,23,56,0
80,5,3,23,72,0
81,5,3,23,81,0
83,5,3,23,83,0
83,5,3,23,83,0
84,5,3,23,61,0
84,5,3,23,66,0
84,5,3,23,71,0
84,5,3,23,84,0
84,5,3,23,84,0
87,5,3,23,76,0
90,5,3,23,60,0
92,5,3,23,92,0
93,5,3,23,53,0
97,5,3,23,86,0
101,5,3,23,50,1
101,5,3,23,62,1
104,5,3,23,32,1
104,5,3,23,44,1
104,5,3,23,104,1
112,5,3,23,44,1
115,5,3,23,52,1
115,5,3,23,65,1
129,5,3,23,73,1
23,8,3,23,20,0
26,8,3,23,26,0
29,8,3,23,27,0
32,8,3,23,24,0
37,8,3,23,24,0
41,8,3,23,23,0
41,8,3,23,36,0
43,8,3,23,37,0
44,8,3,23,21,0
44,8,3,23,44,0
44,8,3,23,44,0
45,8,3,23,11,0
50,8,3,23,50,0
51,8,3,23,47,0
51,8,3,23,51,0
53,8,3,23,53,0
54,8,3,23,49,0
56,8,3,23,56,0
57,8,3,23,57,0
58,8,3,23,41,0
58,8,3,23,58,0
59,8,3,23,59,0
59,8,3,23,59,0
60,8,3,23,60,0
60,8,3,23,60,0
61,8,3,23,44,0
61,8,3,23,61,0
67,8,3,23,56,0
67,8,3,23,66,0
67,8,3,23,67,0
68,8,3,23,68,0
69,8,3,23,69,0
71,8,3,23,43,0
71,8,3,23,71,0
71,8,3,23,71,0
72,8,3,23,72,0
74,8,3,23,69,0
74,8,3,23,73,0
74,8,3,23,74,0
75,8,3,23,75,0
77,8,3,23,74,0
77,8,3,23,77,0
80,8,3,23,40,0
80,8,3,23,68,0
82,8,3,23,82,0
84,8,3,23,64,0
84,8,3,23,83,0
86,8,3,23,86,0
92,8,3,23,92,0
93,8,3,23,57,0
101,8,3,23,91,1
104,8,3,23,61,1
129,8,3,23,51,1
151,8,3,23,64,1
151,8,3,23,75,1
151,8,3,23,86,1
156,8,3,23,66,1
23,10,3,23,11,0
33,10,3,23,21,0
33,10,3,23,33,0
51,10,3,23,51,0
57,10,3,23,57,0
57,10,3,23,57,0
60,10,3,23,60,0
61,10,3,23,61,0
62,10,3,23,62,0
66,10,3,23,66,0
67,10,3,23,67,0
74,10,3,23,74,0
76,10,3,23,76,0
77,10,3,23,77,0
78,10,3,23,78,0
80,10,3,23,58,0
80,10,3,23,58,0
80,10,3,23,80,0
98,10,3,23,98,0
100,10,3,23,66,0
101,10,3,23,73,1
106,10,3,23,106,1
118,10,3,23,77,1
129,10,3,23,63,1
27,12,3,23,27,0
50,12,3,23,39,0
52,12,3,23,52,0
58,12,3,23,46,0
63,12,3,23,63,0
64,12,3,23,52,0
71,12,3,23,71,0
97,12,3,23,60,0
101,12,3,23,58,1
156,12,3,23,69,1
25,15,3,23,25,0
34,15,3,23,34,0
77,15,3,23,44,0
54,18,3,23,54,0
61,20,3,23,61,0
80,20,3,23,59,0
161,20,3,23,73,1
44,22,3,23,21,0
75,22,3,23,75,0
75,22,3,23,75,0
41,25,3,23,41,0
87,25,3,23,87,0
31,30,3,23,31,0
28,0,5,23,27,0
39,0,5,23,30,0
39,0,5,23,31,0
43,0,5,23,33,0
50,0,5,23,49,0
56,0,5,23,56,0
66,0,5,23,66,0
72,0,5,23,72,0
26,2,5,23,26,0
29,2,5,23,29,0
31,2,5,23,29,0
32,2,5,23,7,0
33,2,5,23,31,0
35,2,5,23,26,0
37,2,5,23,30,0
37,2,5,23,37,0
41,2,5,23,31,0
43,2,5,23,32,0
45,2,5,23,45,0
45,2,5,23,45,0
46,2,5,23,46,0
47,2,5,23,47,0
47,2,5,23,47,0
49,2,5,23,49,0
49,2,5,23,49,0
51,2,5,23,51,0
52,2,5,23,52,0
52,2,5,23,52,0
53,2,5,23,53,0
53,2,5,23,53,0
54,2,5,23,54,0
55,2,5,23,55,0
55,2,5,23,55,0
56,2,5,23,56,0
58,2,5,23,58,0
61,2,5,23,52,0
64,2,5,23,64,0
72,2,5,23,72,0
72,2,5,23,72,0
76,2,5,23,76,0
76,2,5,23,76,0
77,2,5,23,34,0
77,2,5,23,77,0
78,2,5,23,78,0
80,2,5,23,78,0
80,2,5,23,80,0
84,2,5,23,79,0
84,2,5,23,83,0
87,2,5,23,87,0
93,2,5,23,68,0
103,2,5,23,103,1
113,2,5,23,113,1
30,5,5,23,30,0
39,5,5,23,31,0
43,5,5,23,43,0
